web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,V_1,V_2,V_3,V_4-src
"1732821911-412","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","TERRAIN A VENDRE","https://www.dakarvente.com/annonce-11154-terrain-a-vendre.html","TERRAIN A VENDRE","47.000.000  FCFA","Ouakam","media/annonces/pics/95f528e80200f4b878afced6684589db.jpg"
"1732821922-413","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","TEARRAIN TF VIABILISE","https://www.dakarvente.com/annonce-11189-tearrain-tf-viabilise.html","TEARRAIN TF VIABILISE","12.000.000  FCFA","Dakar","media/annonces/pics/b41b0a5ebeeadb601b1e911bda2163e1.png"
"1732821929-414","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain à vendre aux Almadies 700 km²","https://www.dakarvente.com/annonce-11309-terrain-vendre-aux-almadies-700-km.html","Terrain à vendre aux Almadies 700 km²","800.000  FCFA","Almadies","media/annonces/pics/a405388f9a0c5a7878b70938223776e0.jpeg"
"1732821934-415","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain à vendre à Diass","https://www.dakarvente.com/annonce-11310-terrain-vendre-diass.html","Terrain à vendre à Diass","1.700.000  FCFA","Diamniadio","media/annonces/pics/0d9b8f9fdaf036a31f3a464f0fa6e44e.jpg"
"1732821941-416","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","terrain à vendre","https://www.dakarvente.com/annonce-11361-terrain-vendre.html","terrain à vendre","800.000  FCFA","Sicap liberté","img/nophoto.png"
"1732821948-417","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","terrain à vendre","https://www.dakarvente.com/annonce-11362-terrain-vendre.html","terrain à vendre","80.000.000  FCFA","Sicap liberté","img/nophoto.png"
"1732821954-418","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","TERRAIN A KEUR NDIAYE LO","https://www.dakarvente.com/annonce-11364-terrain-a-keur-ndiaye-lo.html","TERRAIN A KEUR NDIAYE LO","4.500.000  FCFA","Rufisque","img/nophoto.png"
"1732821967-419","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Vente de terrain à thies","https://www.dakarvente.com/annonce-11367-vente-de-terrain-thies.html","Vente de terrain à thies","4.500.000  FCFA","Thiès","media/annonces/pics/f4ad7d0f620ac31cb37b82718077e7ba.jpg"
"1732821979-420","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","2 terrains de 225m2 et 150m2 à vendre","https://www.dakarvente.com/annonce-11405-2-terrains-de-225m2-et150m2-a-vendre-au-daifore-des-terrains-de-titre-foncier.html","2 terrains de 225m2 et 150m2 à vendre","32.000.000  FCFA","Dakar","media/annonces/pics/631cfe51db59a44702a7140d9e90af71.jpg"
"1732821991-421","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 500 mètre carré Saly bail","https://www.dakarvente.com/annonce-11543-terrain-500-mtre-carr-saly-bail.html","Terrain 500 mètre carré Saly bail","16.000.000  FCFA","Saly","media/annonces/pics/2446c3e2c349e2a1dae0bca1db599121.png"
"1732821998-422","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Vente deux terrains jumelés a Kolda","https://www.dakarvente.com/annonce-11591-vente-deux-terrains-jumels-a-kolda.html","Vente deux terrains jumelés a Kolda","2.500.000  FCFA","Kolda","media/annonces/pics/8b3b238fe76d671379ece11388346f1f.jpeg"
"1732822004-423","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","TERRAINS DE 150 M2 A VENDRE A KEUR MASSAR","https://www.dakarvente.com/annonce-11641-terrains-de-150-m2-a-vendre-a-keur-massar.html","TERRAINS DE 150 M2 A VENDRE A KEUR MASSAR","","Keur Massar","media/annonces/pics/6ca3f0a0efc4b6128337c0a814b71aa4.jpeg"
"1732822012-424","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","vente de terrain","https://www.dakarvente.com/annonce-11655-vente-de-terrain.html","vente de terrain","12.000.000  FCFA","Rufisque","media/annonces/pics/6756cac0febdf9b2e7bd56cc138b89cd.jpg"
"1732822019-425","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Vente Terrain 208m2 à Guédiawaye","https://www.dakarvente.com/annonce-11668-vente-terrain-208m2-a-guediawaye.html","Vente Terrain 208m2 à Guédiawaye","36.000.000  FCFA","Guédiawaye","media/annonces/pics/d58a312bd5d976b0bbe8c11e74c78900.jpeg"
"1732822031-426","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","TERRAIN A VENDRE A KEUR MASSAR DE 1800 M2 A USAGE COMMERCIAL OU HABITATION","https://www.dakarvente.com/annonce-11721-terrain-a-vendre-a-keur-massar-de-1800-m2-a-usage-commercial-ou-habitation.html","TERRAIN A VENDRE A KEUR MASSAR DE 1800 M2 A USAGE COMMERCIAL OU HABITATION","70.000.000  FCFA","Keur Massar","media/annonces/pics/c79f172a16208f1b291e4ce0757eb181.jpeg"
"1732822045-427","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 500 mètre carré saly bail","https://www.dakarvente.com/annonce-11740-terrain-500-mtre-carr-saly-bail.html","Terrain 500 mètre carré saly bail","25.000.000  FCFA","Saly","media/annonces/pics/1ca34fcb2c82bfd18e33c141fef927e9.png"
"1732822077-428","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrains à Sangalkam","https://www.dakarvente.com/annonce-11747-des-terrains-a-sangalkam-785948730.html","Terrains à Sangalkam","6.000.000  FCFA","Rufisque","media/annonces/pics/4e7fe1d18aeb7920b10dd9125d7da98b.jpeg"
"1732822086-429","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 450 mètre carré saly vélingara","https://www.dakarvente.com/annonce-11798-terrain-450-mtre-carr-saly-vlingara.html","Terrain 450 mètre carré saly vélingara","13.000.000  FCFA","Saly","media/annonces/pics/291e1cd8125bc87e6581ad902936b315.png"
"1732822093-430","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrains à Diass","https://www.dakarvente.com/annonce-11818-wanter-des-terrains-a-diass.html","Terrains à Diass","1.600.000  FCFA","Rufisque","media/annonces/pics/08ed2e8531fce5488604d182a3a5cf86.jpeg"
"1732822100-431","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 600 mètre carré saly diamantine","https://www.dakarvente.com/annonce-11828-terrain-600-mtre-carr-saly-diamantine.html","Terrain 600 mètre carré saly diamantine","26.000.000  FCFA","Saly","media/annonces/pics/54889ea90c4a4c5688dce0da7171988f.png"
"1732822105-432","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","vente de terrain","https://www.dakarvente.com/annonce-11860-vente-de-terrain.html","vente de terrain","70.000  FCFA","Mbour","media/annonces/pics/2a2aab9948c9986621f3720090c24b52.jpeg"
"1732822112-433","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","vente de terrain","https://www.dakarvente.com/annonce-11861-vente-de-terrain.html","vente de terrain","70.000  FCFA","Mbour","media/annonces/pics/637bcdf9924b0f4d5edc0ef711f1acfe.jpeg"
"1732822119-434","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrains et Villas Titre Foncier","https://www.dakarvente.com/annonce-11876-terrains-et-villas-titre-foncier.html","Terrains et Villas Titre Foncier","8.000.000  FCFA","Keur Massar","media/annonces/pics/2926849aa112997985e3c03741aca7a5.jpg"
"1732822128-435","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrains et Villas Titre Foncier","https://www.dakarvente.com/annonce-11877-terrains-et-villas-titre-foncier.html","Terrains et Villas Titre Foncier","8.000.000  FCFA","Keur Massar","img/nophoto.png"
"1732822138-436","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrains et Villas Titre Foncier","https://www.dakarvente.com/annonce-11878-terrains-et-villas-titre-foncier.html","Terrains et Villas Titre Foncier","8.000.000  FCFA","Keur Massar","media/annonces/pics/cba4bfacd525c0fbef0695b50477e955.jpg"
"1732822152-437","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain de 300 m² à vendre sur Mbodienne","https://www.dakarvente.com/annonce-11884-terrain-de-300-m-vendre-sur-mbodienne.html","Terrain de 300 m² à vendre sur Mbodienne","3.500.000  FCFA","Mbour","media/annonces/pics/e3767385a343cab051c820725a07dc0c.png"
"1732822161-438","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 600 mètre carré somone","https://www.dakarvente.com/annonce-11889-terrain-600-mtre-carr-somone.html","Terrain 600 mètre carré somone","15.000.000  FCFA","Somone","media/annonces/pics/7a36b122bc02d80c597eb0141446c4a5.png"
"1732822178-439","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrains de 300 m² à vendre sur Malincounda","https://www.dakarvente.com/annonce-11921-terrains-de-300-m-vendre-sur-malincounda.html","Terrains de 300 m² à vendre sur Malincounda","30.000.000  FCFA","Mbour","media/annonces/pics/e7ef43579e7da81d8a3da58585da7eee.png"
"1732822195-440","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 300 mètre carré saly","https://www.dakarvente.com/annonce-11971-terrain-300-mtre-carr-saly.html","Terrain 300 mètre carré saly","5.000.000  FCFA","Saly","media/annonces/pics/649703e06122e08090d21a44349518f8.png"
"1732822206-441","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain de 300 mètres carrés","https://www.dakarvente.com/annonce-12001-terrain-300-mtre-carr-mbour.html","Terrain de 300 mètres carrés","5.000.000  FCFA","Mbour","media/annonces/pics/583f43079d96eda4c859d382d2622e4e.png"
"1732822216-442","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain angle 300m2","https://www.dakarvente.com/annonce-12008-terrain-angle-300m2-avec-3.html","Terrain angle 300m2","5.500.000  FCFA","Golf","media/annonces/pics/dd991c56ec3774ac28f0bb7554806b79.png"
"1732822229-443","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 600  mètre carré ngaparou","https://www.dakarvente.com/annonce-12024-terrain-600-mtre-carr-ngaparou.html","Terrain 600  mètre carré ngaparou","13.500.000  FCFA","Ngaparou","media/annonces/pics/707eb83adbcb3ad2e3ed74d6fdd98707.png"
"1732822236-444","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 300 mètre carré saly golf","https://www.dakarvente.com/annonce-12053-terrain-300-mtre-carr-saly-golf.html","Terrain 300 mètre carré saly golf","7.500.000  FCFA","Saly","media/annonces/pics/5821fd2a9db8961bd0308354a2afc7e2.png"
"1732822244-445","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain 671 mètre carré saly bail","https://www.dakarvente.com/annonce-12081-terrain-671-mtre-carr-saly-bail.html","Terrain 671 mètre carré saly bail","28.000.000  FCFA","Saly","media/annonces/pics/5281cd79d92d92cc7f9b50eaa60bec79.png"
"1732822252-446","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=45","Terrain de 500 m² à vendre, Mbour","https://www.dakarvente.com/annonce-12184-terrain-de-500-m-vendre-mbour.html","Terrain de 500 m² à vendre, Mbour","12.000.000  FCFA","Mbour","media/annonces/pics/0eee358a5f0d0df1d619212d9fa19ce7.jpg"
"1732822271-447","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","terrain 400 mètre carré titre foncier saly","https://www.dakarvente.com/annonce-12198-terrain-400-mtre-carr-titre-foncier-saly.html","terrain 400 mètre carré titre foncier  saly","22.000.000  FCFA","Saly","media/annonces/pics/afd5ad2856a2281cafb784d96f15bfeb.png"
"1732822278-448","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 300 mètre carré mbour","https://www.dakarvente.com/annonce-12206-terrain-300-mtre-carr-mbour.html","Terrain 300 mètre carré mbour","11.000.000  FCFA","Mbour","media/annonces/pics/84027896262caf8c6d2cefac50a5f074.png"
"1732822285-449","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 350 mètre carré somone","https://www.dakarvente.com/annonce-12245-terrain-350-mtre-carr-somone.html","Terrain 350 mètre carré somone","13.500.000  FCFA","Somone","media/annonces/pics/2a3a148bbf8fe7bf6662406d9fe0f00d.png"
"1732822291-450","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","terrain de 300 m2 en bordure de route a vendre a Mbour","https://www.dakarvente.com/annonce-12252-terrain-de-300-m2-en-bordure-de-route-a-vendre-a-mbour.html","terrain de 300 m2 en bordure de route a vendre a Mbour","17.000.000  FCFA","Sacré Coeur","media/annonces/pics/b8ba0164b5dbcf38aa56257f44c2bef1.jpeg"
"1732822296-451","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 210m2 titre foncier","https://www.dakarvente.com/annonce-12307-vente-terrain-210m2-titre-foncier.html","Terrain 210m2 titre foncier","77.000.000  FCFA","Hann Maristes","media/annonces/pics/c7b9e6d20e410dc70b8d33854104f02a.jpeg"
"1732822303-452","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 900 mètre carré ngaparou bord de mer","https://www.dakarvente.com/annonce-12350-terrain-900-mtre-carr-ngaparou-bord-de-mer.html","Terrain 900 mètre carré ngaparou bord de mer","47.000.000  FCFA","Ngaparou","media/annonces/pics/80996c7cbb7689b5e8575b1401805a9d.png"
"1732822308-453","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 300 mètre carré saly","https://www.dakarvente.com/annonce-12355-terrain-300-mtre-carr-saly.html","Terrain 300 mètre carré saly","7.000.000  FCFA","Saly","media/annonces/pics/0fa3a79e20be5a43154fca4fa358c06e.png"
"1732822314-454","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 494m² à vendre","https://www.dakarvente.com/annonce-12374-terrain-494m-vendre-point-r.html","Terrain 494m² à vendre","550.000.000  FCFA","Point E","media/annonces/pics/62c263047efb4a7e72f475d40ca0860f.jpg"
"1732822319-455","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain bail devant le notaire 150m² ouest foire","https://www.dakarvente.com/annonce-12385-terrain-bail-devant-le-notaire-150m-ouest-foire.html","Terrain bail devant le notaire 150m² ouest foire","40.000.000  FCFA","Ouest Foire","img/nophoto.png"
"1732822325-456","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain 400  mètre carré saly","https://www.dakarvente.com/annonce-12387-terrain-400-mtre-carr-saly.html","Terrain 400  mètre carré  saly","14.500.000  FCFA","Saly","media/annonces/pics/15ea16459adce29f94d8e9f83ec49b84.png"
"1732822331-457","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","TERRAIN DE 300 M2 EN BORDURE DE ROUTE A VENDRE A MBOUR","https://www.dakarvente.com/annonce-12392-terrain-de-300-m2-en-bordure-de-route-a-vendre-a-mbour.html","TERRAIN DE 300 M2 EN BORDURE DE ROUTE A VENDRE A MBOUR","17.000.000  FCFA","Mbour","media/annonces/pics/98edbcb973bf07f967387abcadb897dc.jpeg"
"1732822336-458","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=44","Terrain à vendre Zac Mbao","https://www.dakarvente.com/annonce-12413-terrain-vendre-zac-mbao.html","Terrain à vendre Zac Mbao","25.000.000  FCFA","Mbao","media/annonces/pics/db277426576b909fb814b25f3a4bb89a.jpeg"
